station,variable,index,mic,p_value_perm,pearson_r,NL_statistic,sig_p010,sig_p005,sig_p001
Lüleburgaz,Apr,NAO,0.040734163717742786,0.8861138861138861,-0.03826448438336253,0.03926999295261819,False,False,False
Lüleburgaz,Apr,PNA,0.0407341637177431,0.8261738261738262,-0.1325564123454036,0.023162961263858427,False,False,False
Lüleburgaz,Apr,ENSO,0.016104994679077746,0.998001998001998,0.009055165276183245,0.016022998660898752,False,False,False
Lüleburgaz,May,AO,0.0407341637177431,0.8461538461538461,-0.04188693132797466,0.03897964870166863,False,False,False
Lüleburgaz,May,NAO,0.09800846115546073,0.25074925074925075,-0.0831057651752375,0.09110189295009902,False,False,False
Lüleburgaz,May,PNA,0.11196197480204934,0.13786213786213786,0.14736339117233543,0.09024600574423859,False,False,False
Lüleburgaz,May,ENSO,0.14804352868019724,0.054945054945054944,-0.09161414144085157,0.13965037776825287,True,False,False
Lüleburgaz,Jun,AO,0.11196197480204931,0.13986013986013987,0.2537491951077649,0.04757332078421077,False,False,False
Lüleburgaz,Jun,NAO,0.05811145696704501,0.6293706293706294,0.17536283588408638,0.027359332757736,False,False,False
Lüleburgaz,Jun,PNA,0.09438884619897006,0.2857142857142857,0.042512954536374326,0.09258149489555823,False,False,False
Lüleburgaz,Jun,ENSO,0.09800846115546075,0.26673326673326675,-0.14346968735816862,0.0774249099648101,False,False,False
Lüleburgaz,Jul,AO,0.04073416371774309,0.8331668331668332,0.12027240178785309,0.026268713085924322,False,False,False
Lüleburgaz,Jul,NAO,0.11072967938807224,0.15784215784215785,0.21845705795009507,0.06300619321986103,False,False,False
Lüleburgaz,Jul,PNA,0.024393330528640893,0.985014985014985,-0.024150649477777848,0.0238100766584424,False,False,False
Lüleburgaz,Jul,ENSO,0.09456774190356909,0.25374625374625376,-0.049275528484149664,0.09213966419617685,False,False,False
Lüleburgaz,Aug,AO,0.11842223418379133,0.13286713286713286,0.0753057275661139,0.11275128157952956,False,False,False
Lüleburgaz,Aug,NAO,0.06933029939200946,0.4975024975024975,0.24209453169967676,0.010720537113123665,False,False,False
Lüleburgaz,Aug,PNA,0.1726726977188625,0.01998001998001998,-0.20537563659063277,0.13049354561385484,True,True,False
Lüleburgaz,Aug,ENSO,0.04073416371774297,0.8651348651348651,0.02980455089423907,0.03984585246373568,False,False,False
Lüleburgaz,Sep,AO,0.03406896539401063,0.903096903096903,-0.1071419266655136,0.022589572944412335,False,False,False
Lüleburgaz,Sep,NAO,0.03597336132827781,0.9000999000999002,0.05520617463206748,0.03292563961077148,False,False,False
Lüleburgaz,Sep,PNA,0.0835412475558856,0.36563436563436563,0.1068038385826808,0.07213418761989027,False,False,False
Lüleburgaz,Sep,ENSO,0.058111456967045005,0.6093906093906094,0.012339753115998182,0.05795918746008122,False,False,False
Lüleburgaz,Oct,AO,0.023592027717635435,0.989010989010989,-0.1967078400080157,-0.015101946602983665,False,False,False
Lüleburgaz,Oct,NAO,0.029292576881892133,0.9590409590409591,-0.10937455257792442,0.017329784130270982,False,False,False
Lüleburgaz,Oct,PNA,0.058111456967044894,0.6563436563436563,-0.08955296195933378,0.050091723971355015,False,False,False
Lüleburgaz,Oct,ENSO,0.05811145696704488,0.6603396603396603,0.0932746878360515,0.04941128957613203,False,False,False
Lüleburgaz,Nov,AO,0.13081840239970155,0.08591408591408592,-0.2821477493578534,0.05121104993199947,True,False,False
Lüleburgaz,Nov,NAO,0.11842223418379143,0.13786213786213786,-0.34946548092965835,-0.003703888177605974,False,False,False
Lüleburgaz,Nov,PNA,0.0661639543065838,0.5454545454545454,0.029758865045852335,0.06527836425776655,False,False,False
Lüleburgaz,Nov,ENSO,0.11842223418379133,0.13886113886113885,-0.031380609869987475,0.11743749150797897,False,False,False
Lüleburgaz,Dec,AO,0.06616395430658371,0.5134865134865135,-0.28856750779328105,-0.017107252247441612,False,False,False
Lüleburgaz,Dec,NAO,0.09456774190356909,0.2517482517482518,-0.12186094619927947,0.0797176516949854,False,False,False
Lüleburgaz,Dec,PNA,0.09800846115546075,0.23976023976023977,-0.17643768965858136,0.06687820282340287,False,False,False
Lüleburgaz,Dec,ENSO,0.07445229015614697,0.44455544455544455,-0.051395502065918544,0.07181079252353914,False,False,False
Lüleburgaz,Winter,AO,0.15394454498724694,0.04295704295704296,-0.48015009645765594,-0.07659957014104937,True,True,False
Lüleburgaz,Winter,NAO,0.17132183823654884,0.028971028971028972,-0.31763750096772536,0.0704282562155271,True,True,False
Lüleburgaz,Winter,PNA,0.17267269771886248,0.014985014985014986,0.004305518924726148,0.1726541602256513,True,True,False
